Y1 Y2 Solution1 Solution2 Run Gen Vector
0 1 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 28 V1
0 1 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 28 V2
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 28 V3
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 28 V4
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 28 V5
0 1 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 29 V1
0 1 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 29 V2
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 29 V3
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 29 V4
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 29 V5
0 1 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 30 V1
0 1 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 30 V2
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 30 V3
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 30 V4
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 30 V5
0 1 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 31 V1
0 1 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 31 V2
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 31 V3
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 31 V4
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 31 V5
0.000000000000000222044604925031 0.999999985099014 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 32 V1
0.000000000000000222044604925031 0.999999985099014 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 32 V2
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 32 V3
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 32 V4
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 4 32 V5
0.000000000000000222044604925031 0.999999985099014 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 33 V1
0.000000000000000222044604925031 0.999999985099014 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 33 V2
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 33 V3
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 33 V4
1 0 000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8000003e8 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 33 V5
0.000000000000000222044604925031 0.999999985099014 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 34 V1
0.000000000000000222044604925031 0.999999985099014 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 34 V2
0.999536194631044 0.000405443847289266 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 34 V3
0.999536194631044 0.000405443847289266 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 34 V4
0.999536194631044 0.000405443847289266 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 34 V5
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 35 V1
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 35 V2
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 35 V3
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 35 V4
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 35 V5
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 36 V1
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 36 V2
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 36 V3
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 36 V4
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 36 V5
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 37 V1
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 37 V2
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000002fd000003e7000003e7000003e7000003e0000003e7000003e7 4 37 V3
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 37 V4
0.999536194631044 0.000405323414404357 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 37 V5
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 38 V1
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 38 V2
0.999406995154373 0.518648228304904 000003e7000003e7000003e7000002fd000003e7000003e7000003e7000003e0000003e7000003e7 000003e7000003e7000003e7000002fd000003e7000003e7000003e7000003e0000003e7000003e7 4 38 V3
0.999536194631044 0.000405323414404268 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 38 V4
0.999536194631044 0.000405323414404268 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 38 V5
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 39 V1
0.000000000000000333066907387547 0.999999981750143 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 39 V2
0.999406995154373 0.518648228304904 000003e7000003e7000003e7000002fd000003e7000003e7000003e7000003e0000003e7000003e7 000003e7000003e7000003e70000032e000003e7000003e7000003e7000003e0000003e7000003e7 4 39 V3
0.999536194631044 0.000405323414404268 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e70000032e000003e7000003e7000003e7000003e0000003e7000003e7 4 39 V4
0.999536194631044 0.000405323414404268 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 39 V5
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 40 V1
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 40 V2
0.999406995154373 0.141183887087169 000003e7000003e7000003e70000032e000003e7000003e7000003e7000003e0000003e7000003e7 000003e7000003e7000003e70000032e000003e7000003e7000003e7000003e0000003e7000003e7 4 40 V3
0.999406995154373 0.141183887087169 000003e7000003e7000003e70000032e000003e7000003e7000003e7000003e0000003e7000003e7 000003e7000003e7000003e70000032e000003e7000003e7000003e7000003e0000003e7000003e7 4 40 V4
0.999536194631044 0.000405323414404268 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 4 40 V5
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 41 V1
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 41 V2
0.999406995154373 0.141183887087169 000003e7000003e7000003e70000032e000003e7000003e7000003e7000003e0000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 41 V3
0.999406995154373 0.141183887087169 000003e7000003e7000003e70000032e000003e7000003e7000003e7000003e0000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 41 V4
0.999536194631044 0.000405323414404268 000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 41 V5
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 42 V1
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 42 V2
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 4 42 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 4 42 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 42 V5
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 43 V1
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 43 V2
0.999197865669344 0.248556931115998 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 4 43 V3
0.999197865669344 0.248556931115998 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 4 43 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 43 V5
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 44 V1
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 44 V2
0.999197865669344 0.248556931115998 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 4 44 V3
0.999197865669344 0.248556931115998 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 4 44 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 44 V5
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 45 V1
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 45 V2
0.999197865669344 0.248556931115998 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 45 V3
0.999197865669344 0.248556931115998 000003e7000003e7000003e700000322000003e7000003cc000003e7000003e1000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 45 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 45 V5
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 46 V1
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 46 V2
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 46 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 46 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 46 V5
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 47 V1
0.000000000000000444089209850063 0.999999978926927 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 47 V2
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 47 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 47 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 47 V5
0.000000000000000555111512312578 0.999999976439635 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 48 V1
0.000000000000000555111512312578 0.999999976439635 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 48 V2
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 48 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 48 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 48 V5
0.000000000000000555111512312578 0.999999976439635 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000600000000000000000000000000000000000000000000000000000000 4 49 V1
0.000000000000000555111512312578 0.999999976439635 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000600000000000000000000000000000000000000000000000000000000 4 49 V2
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 49 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 49 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 49 V5
0.0248586576236836 0.999999974190959 00000000000000000000000600000000000000000000000000000000000000000000000000000000 00000000000000000000000600000000000000000000000000000000000000000000000000000000 4 50 V1
0.0248586576236836 0.999999974190959 00000000000000000000000600000000000000000000000000000000000000000000000000000000 00000000000000000000000600000000000000000000000000000000000000000000000000000000 4 50 V2
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 4 50 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 50 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 50 V5
0.0248586576236836 0.999999974190959 00000000000000000000000600000000000000000000000000000000000000000000000000000000 00000000000000000000000600000000000000000000000000000000000000000000000000000000 4 51 V1
0.0248586576236836 0.999999974190959 00000000000000000000000600000000000000000000000000000000000000000000000000000000 00000000000000000000000600000000000000000000000000000000000000000000000000000000 4 51 V2
0.998876084224184 0.58166152687191 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 4 51 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 51 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 51 V5
0.0248586576236836 0.999999974190959 00000000000000000000000600000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 52 V1
0.0248586576236836 0.999999974190959 00000000000000000000000600000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 52 V2
0.998876084224184 0.58166152687191 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 52 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 52 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 4 52 V5
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 53 V1
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 53 V2
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 4 53 V3
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 53 V4
0.999335199607896 0.00132960905421942 000003e7000003e7000003e7000003e8000003e7000003e7000003e7000003e8000003e7000003e7 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 53 V5
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 54 V1
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 54 V2
0.998876084224184 0.58166152687191 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 4 54 V3
0.999207352587101 0.0422353364081293 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 54 V4
0.999207352587101 0.0422353364081293 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 54 V5
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 55 V1
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 55 V2
0.998876084224184 0.58166152687191 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 4 55 V3
0.999207352587101 0.0422353364081293 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 55 V4
0.999207352587101 0.0422353364081293 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 55 V5
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 56 V1
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 56 V2
0.998876084224184 0.58166152687191 000003e6000003e6000003e7000003e8000003e70000031f000003e6000003e8000003e6000003d8 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 56 V3
0.999207352587101 0.0422353364081293 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 56 V4
0.999207352587101 0.0422353364081293 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 4 56 V5
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 57 V1
0.00000139216874583958 0.999685057202176 00000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000 4 57 V2
0.999207352587101 0.0422353364081293 000003e7000003e7000003e7000003e8000003e7000003e8000003e7000003e8000003e7000003d6 000003e7000003e6000003e8000003e8000003e7000003e8000003e6000003e8000003e6000003e8 4 57 V3
